id,company,country,countryregion,product_categories,brandnames,link_details
33269,MOERKEGAARD A/S,Denmark (DK),NULL,"Accessories, Home Textiles",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/33269
44299,MOLINEL,France (FR),NULL,Garments,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/44299
45377,Momshome Pvt. Ltd.,India (IN)<br>Rajasthan,Rajasthan,"Accessories, Babywear, Ladieswear, Fabrics, Men's wear, Home Textiles, Product category (other), Yarns",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/45377
46989,MONDIO TEKSTIL BOYAMA YIKAMA ITHALAT IHRACAT SANAYI VE TICARET ANONIM SIRKETI,Türkiye (TR),NULL,Ladieswear,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/46989
39719,Mondol Intimates Ltd.,Bangladesh (BD),Dhaka,"Babywear, Children's wear, Ladieswear, Men's wear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/39719
43006,Moriseimenjo,Japan (JP),NULL,"Fabrics, Product category (other)",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/43006
35765,MODATEX.G SRL,Italy (IT),NULL,Men's wear,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/35765
45663,MODATRIC,Morocco (MA),NULL,"Ladieswear, Men's wear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/45663
45111,Mode Corporation,Morocco (MA),NULL,"Ladieswear, Children's wear, Men's wear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/45111
44534,MODEGA ORME SANAYI VE TICARET ANONIM SIRKETI,Türkiye (TR),NULL,"Accessories, Ladieswear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/44534
40657,Modele De Capital Ind. Ltd.,Bangladesh (BD),Dhaka,"Babywear, Children's wear, Ladieswear, Men's wear, Product category (other)",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/40657
43838,Modele De Capital Ind. Ltd. (Unit-2),Bangladesh (BD),Dhaka,"Babywear, Children's wear, Ladieswear, Men's wear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/43838
31647,"Nantong Lianyuan Dyeing Co.,Ltd.",China (CN),NULL,Yarns,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/31647
44881,"Nantong Penglai Needle Textile Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/44881
36439,MT Sweaters Ltd.,Bangladesh (BD),Dhaka,"Children's wear, Ladieswear, Men's wear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/36439
27286,Molo A/S,Denmark (DK),NULL,"Babywear, Children's wear, Garments, Underwear, Accessories, Home Textiles",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/27286
33735,MomaConcept S.r.l.,Italy (IT),NULL,Ladieswear,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/33735
40769,Momm feine Bettwäsche GmbH,Germany (DE),NULL,Home Textiles,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/40769
15624,Momtex Expo Ltd,Bangladesh (BD),Dhaka,"Babywear, Children's wear, Fabrics, Ladieswear, Men's wear, Home Textiles",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/15624
32203,MONDAYS AG,Switzerland (CH),NULL,Hygiene products,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/32203
45382,Mondetta Canada Inc.,Canada (CA),Manitoba,"Ladieswear, Men's wear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/45382
43617,Mondialtex S.r.l.,Italy (IT),NULL,"Raw Fibres, Babywear, Ladieswear, Children's wear, Fabrics, Men's wear, Garments, Yarns",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/43617
46655,Mundo Icónico Unipessoal Lda.,Portugal (PT),NULL,"Babywear, Ladieswear, Children's wear, Men's wear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/46655
25710,Mundotêxtil Indústrias Têxteis SA,Portugal (PT),NULL,"Garments, Raw Fibres, Yarns, Home Textiles",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/25710
29996,Murad Apparels Ltd,Bangladesh (BD),Dhaka,"Babywear, Children's wear, Ladieswear, Men's wear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/29996
31290,Murat Çamaşırları Sanayi Ve Ticaret Ltd. Şti.,Türkiye (TR),NULL,"Babywear, Children's wear, Ladieswear, Men's wear, Underwear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/31290
6667,Murat Tekstil Dış Tic. Ltd. Şti.,Türkiye (TR),NULL,"Babywear, Children's wear, Garments, Ladieswear, Men's wear, Underwear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/6667
45934,Murat Tekstil San. ve Tic. Ltd. Şti.,Türkiye (TR),NULL,Yarns,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/45934
43591,MURATA IMPORT EXPORT LLP,India (IN),Gujarat,"Raw Fibres, Yarns",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/43591
32590,Murugan Tex Fab,India (IN),Tamil Nadu,"Fabrics, Yarns",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/32590
29635,MUTLU CORAP SAN.VE TIC.A.S.,Türkiye (TR),NULL,Ladieswear,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/29635
36469,Mutual Apparels Limited,Bangladesh (BD),Dhaka,"Ladieswear, Men's wear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/36469
26716,N.Z Textile Limited,Bangladesh (BD),Dhaka,Yarns,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/26716
1272,Naci Corap San. Ve Tic. A.S.,Türkiye (TR),NULL,"Garments, Yarns, Socks",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/1272
43072,Naeem Enterprise,Pakistan (PK),NULL,"Ladieswear, Men's wear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/43072
32728,NAFPAKTOS TEXTILE INDUSTRY S.A.,Greece (GR),NULL,Yarns,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/32728
43806,NAFPAKTOS TEXTILE INDUSTRY S.A. - Ginning plant,Greece (GR),NULL,Raw Fibres,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/43806
34134,Nagesh Knit,India (IN),Punjab,"Accessories, Garments",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/34134
30947,Nannu Spinning Mills Ltd.,Bangladesh (BD),Dhaka,Yarns,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/30947
46636,"Nantong Baitai Textile Co., Ltd",China (CN),NULL,Yarns,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/46636
30211,"Nantong Capglobal International Trading Co.,Ltd.",China (CN),NULL,Accessories,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/30211
44926,NANTONG CHANGHENG TEXTILE CORPORATION LIMITED,China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/44926
45682,NANTONG CHONGCHUAN XINCHENG BLEACHED PULP FACTORY,China (CN),NULL,Yarns,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/45682
43080,"Nantong Chuangbo Textile Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/43080
42750,"NANTONG CHUNYING TEXTILE CO., LTD",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/42750
44347,"Nantong Foremost Garments & Accessories Co., Ltd.",China (CN),NULL,Accessories,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/44347
45357,"Nantong Haitianyi Clothing Co., Ltd.",China (CN),NULL,"Fabrics, Home Textiles",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/45357
43400,"Nantong Jianuo Twisted Fabric Co., Ltd",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/43400
43117,"Nantong Jiaqing Garments Co., Ltd.",China (CN),NULL,"Children's wear, Ladieswear, Men's wear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/43117
30075,"Nantong Mingfu Textiles Co., Ltd.",China (CN),NULL,"Fabrics, Yarns",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/30075
33103,Ms Uluslararası Tekstil Iplik Mensucat Konfeksiyon San. Tic. Ltd. Sti.,Türkiye (TR),NULL,"Children's wear, Garments, Ladieswear, Men's wear, Home Textiles",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/33103
47052,Naina's Apparel Pvt. Ltd,India (IN),Maharashtra,Garments,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/47052
38492,Nakmen Tekstil San. Tic. A.S.,Türkiye (TR),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/38492
858,Nakosan Nakis Konfeksiyon Tekstil San. Tic. A.S.,Türkiye (TR),NULL,"Ladieswear, Children's wear, Fabrics, Men's wear, Garments, Home Textiles, Yarns",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/858
27493,Nalis Indústria e Comércio de Têxteis Lda,Portugal (PT),NULL,Yarns,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/27493
37607,NALYA SPA,Italy (IT),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/37607
45162,namatex,Morocco (MA),NULL,"Ladieswear, Men's wear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/45162
40712,MOTHER CHILD TECH HUB PRIVATE LIMITED,India (IN),Maharashtra,Babywear,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/40712
42785,MOTHER COLOR LIMITED,Bangladesh (BD),Dhaka,"Babywear, Children's wear, Ladieswear, Men's wear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/42785
27340,Motherhood Sp. z o.o.,Poland (PL),NULL,"Garments, Home Textiles, Hygiene products",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/27340
42473,MOTHERLAND GARMENTS PRIVATE LIMITED,India (IN),Karnataka,"Ladieswear, Men's wear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/42473
45945,Motif Fabric Tekstil San. Tic. A.Ş.,Türkiye (TR),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/45945
32916,Motif Global Tekstil San. Ve Tic. A.S.,Türkiye (TR),NULL,"Garments, Accessories, Home Textiles",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/32916
46907,Motif Tekstil Nakış San. Ve Tic. Ltd. Şti.,Türkiye (TR),NULL,Garments,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/46907
31363,Mouchak Knit Composite Ltd.,Bangladesh (BD),Dhaka,"Babywear, Ladieswear, Children's wear, Men's wear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/31363
43883,MP (International Group) Limited,Hong Kong (HK) - SAR of China,NULL,Product category (other),NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/43883
45112,Muazuddin Knit Fashion Ltd.,Bangladesh (BD),Dhaka,"Babywear, Ladieswear, Children's wear, Men's wear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/45112
45350,Muazuddin Knit Fashion Ltd.,Bangladesh (BD),Dhaka,"Babywear, Ladieswear, Children's wear, Men's wear, Garments",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/45350
43212,Mukul Exports,India (IN),Uttar Pradesh,Garments,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/43212
30757,Mundifios SA,Italy (IT),NULL,Yarns,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/30757
37613,Naba Knit Composite Ltd.,Bangladesh (BD),Dhaka,"Babywear, Children's wear, Men's wear, Product category (other)",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/37613
35445,NABUCCO SRL,Italy (IT),NULL,Yarns,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/35445
41960,Naga Garments Company,Egypt (EG),NULL,Accessories,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/41960
43906,"Nantong Jihao Textile Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/43906
32157,"Nantong Juncai Textile Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/32157
31630,"Nantong Junxin Imp. & Exp.Trading Co., Ltd",China (CN),NULL,Accessories,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/31630
35084,MUNDIA EXPORTS,Pakistan (PK),NULL,Home Textiles,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/35084
38368,"Mundicorte, Lda",Portugal (PT),NULL,Garments,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/38368
1326,MUNDIFIOS S.A.,Portugal (PT),NULL,Yarns,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/1326
28588,Muteks Mutlubaslar Tekstil San. Tic. A.S.,Türkiye (TR),NULL,"Fabrics, Garments, Home Textiles",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/28588
32191,Muthu Quality Labels,India (IN),Tamil Nadu,"Fabrics, Accessories",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/32191
40705,"NANTONG NEW DUNHUANG DYEING CO., LTD",China (CN),NULL,Yarns,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/40705
38494,"NANTONG NO.1 COTTON MILL I/E CO.,LTD",China (CN),NULL,Yarns,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/38494
32483,"Nantong Plant Grass Textile Technology Co.,Ltd.",China (CN),NULL,"Fabrics, Raw Fibres",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/32483
26488,Mount Fuji Textiles Limited,Pakistan (PK),NULL,"Fabrics, Men's wear, Home Textiles, Yarns",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/26488
37063,Mozaffar Hossain Spinning Mills Ltd.,Bangladesh (BD),Dhaka,"Fabrics, Yarns",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/37063
1355,MSA Spinning Ltd.,Bangladesh (BD),Dhaka,Yarns,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/1355
39244,MSM TEX PROCESSORS PRIVATE LIMITED,India (IN),Tamil Nadu,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/39244
41475,NAHAR SPINNING MILLS LIMITED,India (IN),Punjab,"Children's wear, Ladieswear, Men's wear, Raw Fibres, Yarns",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/41475
39921,Nameson Industrial Limited,China (CN),NULL,"Ladieswear, Men's wear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/39921
10559,"Nantong Hengqi Textile Co.,Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/10559
39575,"Nantong Hengshou Textile Technology Co., Ltd.",China (CN),NULL,Accessories,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/39575
37591,"Nantong Keyword Textile Co.,Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/37591
36295,"Nantong Lianfa Printing and Dyeing Co., Ltd.",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/36295
40098,"NANTONG LIANXING YARN-DYED CO., LTD",China (CN),NULL,Fabrics,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/40098
44348,"Nantong Qianjin Trading Co., Ltd. (Registration)",China (CN),NULL,"Ladieswear, Fabrics",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/44348
44873,"Nantong Shubang Textile Co., Ltd.",China (CN),NULL,Yarns,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/44873
38992,MTC Linen Tekstil İth. İhr. San. Tic. Ltd. Şti.,Türkiye (TR),NULL,"Garments, Home Textiles",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/38992
44054,"MULING XINLING LINEN TEXTILE CO., LTD",China (CN),NULL,"Raw Fibres, Yarns",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/44054
44704,Multi-link Apparel (Jiangyin) Corp.,China (CN),NULL,"Babywear, Ladieswear, Children's wear, Fabrics, Men's wear, Yarns",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/44704
8620,Multifabs Limited.,Bangladesh (BD),Dhaka,"Babywear, Children's wear, Garments, Ladieswear, Men's wear, Accessories",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/8620
44570,"MULTILABEL, S.A",Portugal (PT),NULL,"Accessories, Yarns",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/44570
31634,Multinational Export Bureau,Pakistan (PK),NULL,Men's wear,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/31634
39084,Multitech Apparels Ltd.,Bangladesh (BD),Dhaka,"Babywear, Ladieswear, Children's wear, Men's wear",NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/39084
41538,My Star Home Tekstil San. Tic. A.Ş.,Türkiye (TR),NULL,Garments,NULL,/find-suppliers-shops-and-inputs/certified-suppliers/database/search_result/41538
